"","Date","algo_ret"
"704",2012-10-19,0.000100000003973643
"705",2012-10-22,0.000804347881804344
"706",2012-10-23,-0.00267391303311224
"707",2012-10-24,4.34781335618185e-05
"708",2012-10-25,0
"709",2012-10-26,4.68774415333328e-05
"710",2012-10-29,0
"711",2012-10-31,0.00199999999627471
"712",2012-11-01,0.000349999997764826
"713",2012-11-02,0.000150000005960464
"714",2012-11-05,0.00092857143708639
"715",2012-11-06,0.00157142853098256
"716",2012-11-07,-0.000667410639779951
"717",2012-11-08,-0.000714285884584699
"718",2012-11-09,0.00242857153926577
"719",2012-11-12,0.001769230812788
"720",2012-11-13,0.00020072113894495
"721",2012-11-14,-0.00153846148114938
"722",2012-11-15,0.00199999994096848
"723",2012-11-16,0.000230769231342352
"724",2012-11-19,0.00254687257734743
"725",2012-11-20,7.14285724929401e-05
"726",2012-11-21,3.571428624647e-05
"727",2012-11-23,7.14285724929401e-05
"728",2012-11-26,0.0010000000081279
"729",2012-11-27,-0.000316763803560734
"730",2012-11-28,0.00127272725443948
"731",2012-11-29,0.000363636348735202
"732",2012-11-30,0.000272727280177853
"733",2012-12-03,0.000178571439215118
"734",2012-12-04,0.000535714333610875
"735",2012-12-05,0.000821428578346968
"736",2012-12-06,0.00100000000957932
"737",2012-12-07,0.000357142854481936
"738",2012-12-10,0.00127763929229931
"739",2012-12-11,0.000538461537888417
"740",2012-12-12,0.00030769232660532
"741",2012-12-13,0.000316098427243168
"742",2012-12-14,0.00026923077324262
"743",2012-12-17,0.00155555556631751
"744",2012-12-18,0.000583333323399226
"745",2012-12-19,-0.000222222231742409
"746",2012-12-20,0.000194444445272287
"747",2012-12-21,0.000166666671219799
